web_browser,operating_sys,from_url,to_url,city,longitude,latitude,time_zone,time_in,time_out
Mozilla/5.0,iPhone,m.facebook.com,www.fda.gov,Soddy Daisy,35.300701,-85.180702,America/Chicago,1331925082,1330127279
Mozilla/4.0,Windows NT 6.1,dailyupdate.transportation.org,ntl.bts.gov,Chester,37.347698,-77.340698,America/New_York,1331925084,1331903497
Mozilla/4.0,Windows NT 6.1,direct,www.osha.gov,Fishers,39.960999,-85.983704,America/Indianapolis,1331925085,1328127014
Mozilla/5.0,Windows NT 6.1,sz0105.wc.mail.comcast.net,answers.usa.gov,Brockton,42.082699,-71.019096,America/New_York,1331925087,1314803964
Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331925090,1273672411
Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331925090,1273672506
Mozilla/5.0,Linux,t.co,www.fda.gov,Ocala,29.0895,-82.094299,America/New_York,1331925090,1331916302
Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,Everett,42.406399,-71.051201,America/New_York,1331925093,1319563556
Mozilla/5.0,Macintosh,www.facebook.com,www.fairfaxcounty.gov,Herndon,38.955299,-77.3881,America/New_York,1331925095,1331920123
Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Boulder,40.050701,-105.203697,America/Denver,1331925095,1331922854
Mozilla/5.0,Linux,direct,www.spc.noaa.gov,Muscle Shoals,34.7686,-87.558296,America/Chicago,1331925095,1331915618
Mozilla/5.0,Windows NT 6.0,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,West Haven,41.272999,-72.957397,America/New_York,1331925095,1273672411
Mozilla/5.0,Windows NT 6.0,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,West Haven,41.272999,-72.957397,America/New_York,1331925095,1273672506
Mozilla/5.0,Windows NT 6.1,messages.finance.yahoo.com,www.fda.gov,Washington,38.909698,-77.023102,America/New_York,1331925096,1331911474
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Grand Blanc,42.919601,-83.649597,America/New_York,1331925097,1331908247
Mozilla/5.0,SymbianOS/9.3,direct,www.usa.gov,Quito,-0.2167,-78.5,America/Guayaquil,1331925099,1330458577
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Monticello,45.2957,-93.811302,America/Chicago,1331925098,1331922854
Mozilla/5.0,Windows NT 5.1,direct,www.ncbi.nlm.nih.gov,Zamosc,50.716702,23.25,Europe/Warsaw,1331925099,1331838932
Mozilla/4.0,Windows NT 6.1,www.sciencedaily.com,www.nasa.gov,Fort Bragg,35.146198,-78.994301,America/New_York,1331925102,1320792694
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,League City,29.5075,-95.0895,America/Chicago,1331925103,1331921292
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Istanbul,41.0186,28.964701,Asia/Istanbul,1331925103,1331922854
Mozilla/5.0,Windows NT 5.1,t.co,www.ncbi.nlm.nih.gov,Toronto,43.666698,-79.416702,America/Rainy_River,1331925104,1331924607
Mozilla/5.0,Windows NT 6.1,t.co,www.dol.gov,Los Angeles,33.9571,-118.404099,America/Los_Angeles,1331925105,1271865731
Mozilla/5.0,iPhone,m.facebook.com,www.nasa.gov,Farnborough,51.266701,-0.7333,Europe/London,1331925107,1331922854
Mozilla/4.0,Windows NT 6.1,www.airwarriors.com,www.navair.navy.mil,Fairfax,38.848999,-77.316498,America/New_York,1331925109,1331921807
Mozilla/5.0,iPod touch,m.facebook.com,robotics.nasa.gov,Milwaukee,43.0047,-87.9431,America/Chicago,1331925110,1331923220
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Lewisville,33.050301,-97.014702,America/Chicago,1331925113,1319563556
Mozilla/5.0,Linux,m.facebook.com,www.nkdep.nih.gov,Henderson,37.824902,-87.533401,America/New_York,1331925115,1330548272
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Laurel,39.096699,-76.877899,America/New_York,1331925115,1319563556
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.tricare.mil,Milwaukee,43.147999,-87.920799,America/Chicago,1331925117,1330217829
Mozilla/5.0,Windows NT 6.1,artefactory.nirewiki.com,www.nga.gov,Lugo,43,-7.5667,Europe/Madrid,1331925126,1239181073
Mozilla/5.0,BlackBerry,t.co,www.fda.gov,Jonesboro,35.837898,-90.702698,America/Chicago,1331925128,1331916302
Mozilla/5.0,Linux,t.co,www.irs.gov,Willow Grove,40.1492,-75.128502,America/New_York,1331925130,1328745636
Mozilla/5.0,Windows NT 5.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,York,43.1637,-70.675003,America/New_York,1331925131,1273672506
Mozilla/5.0,Windows NT 5.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,York,43.1637,-70.675003,America/New_York,1331925131,1273672411
Mozilla/5.0,Macintosh,www.dailypaul.com,www.sos.nh.gov,Hillsborough,43.119598,-71.931702,America/New_York,1331925132,1305815908
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Bergenfield,40.923302,-73.998398,America/New_York,1331925138,1319563556
Mozilla/5.0,Macintosh,www.dailypaul.com,www.sos.nh.gov,Hillsborough,43.119598,-71.931702,America/New_York,1331925139,1305815908
Mozilla/5.0,Windows NT 6.1,t.co,www.dol.gov,Marcus Hook,39.843102,-75.466202,America/New_York,1331925141,1271865731
Mozilla/5.0,Windows NT 6.1,direct,www.parks.ca.gov,Gardnerville,38.8377,-119.705597,America/Los_Angeles,1331925142,1318522899
Mozilla/5.0,Linux,t.co,www.fda.gov,Brooklyn,40.6525,-73.955399,America/New_York,1331925142,1331923740
Mozilla/5.0,Windows NT 6.1,hootsuite.com,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1331925146,1331921659
Mozilla/5.0,Macintosh,t.co,www.ncbi.nlm.nih.gov,Tampa,28.063101,-82.412804,America/New_York,1331925148,1329133219
Mozilla/5.0,iPad,twitter.com,www.dol.gov,Cleveland,41.3862,-81.791496,America/New_York,1331925148,1271865731
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331925149,1301298479
Mozilla/4.0,Windows NT 6.1,addins.wrex.com,www.crh.noaa.gov,Morgantown,39.567501,-79.936302,America/New_York,1331925149,1331915247
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1331925151,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Erie,42.110199,-80.068199,America/New_York,1331925152,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925151,1319563556
Mozilla/5.0,Macintosh,direct,www.studentloans.gov,Quincy,42.267502,-71.0177,America/New_York,1331925153,1308756918
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925153,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925154,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925154,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925155,1319563556
Mozilla/5.0,Macintosh,t.co,www.cdc.gov,Vienna,38.934799,-77.267197,America/New_York,1331925157,1331925096
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,30.1605,-92.033203,America/Chicago,1331925156,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925157,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nps.gov,Columbus,39.964901,-83.138298,America/New_York,1331925157,1331157084
Mozilla/5.0,Linux,direct,www.nasa.gov,Pevensey,50.799999,0.35,Europe/London,1331925158,1331908247
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fort Worth,32.867298,-97.248596,America/Chicago,1331925158,1319563556
Mozilla/4.0,Windows NT 6.1,www.complinet.com,www.federalreserve.gov,Ottawa,45.416698,-75.699997,America/Rainy_River,1331925158,1331728354
Mozilla/4.0,Windows NT 6.1,www.aashtojournal.org,thomas.loc.gov,Elizabethtown,40.167999,-76.609398,America/New_York,1331925158,1320859236
Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,Beijing,39.928902,116.388298,Asia/Harbin,1331925161,1331924601
Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Washington,38.909698,-77.023102,America/New_York,1331925162,1331902395
Mozilla/4.0,Windows NT 6.1,www.citizencorps.gov,www.citizencorps.gov,Potomac,39.027401,-77.236504,America/New_York,1331925163,1303912792
Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Washington,38.909698,-77.023102,America/New_York,1331925162,1331902395
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925163,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,Syracuse,43.051399,-76.149498,America/New_York,1331925163,1331911584
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925164,1319563556
Mozilla/5.0,Macintosh,maydayidahominecomplex.com,www.sec.gov,Newtownabbey,54.666698,-5.8667,Europe/London,1331925163,1320344392
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1331925165,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Rome,41.900002,12.4833,Europe/Rome,1331925165,1331922854
Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Yale,43.137001,-82.8181,America/New_York,1331925166,1331922854
Mozilla/5.0,Windows NT 6.1,t.co,www.cbo.gov,Newtown,40.264702,-74.953499,America/New_York,1331925168,1331908890
Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,Springfield,38.770599,-77.215698,America/New_York,1331925170,1331924601
Mozilla/5.0,iPhone,direct,www.irs.gov,Winnipeg,49.883301,-97.166702,America/Winnipeg,1331925171,1331742257
Mozilla/4.0,Windows NT 6.1,www.nasa.gov,www.nasa.gov,Gorg,57.716702,11.9667,Europe/Stockholm,1331925173,1331728309
Mozilla/5.0,iPhone,twitter.com,modis.gsfc.nasa.gov,Apeldoorn,52.216702,5.9667,Europe/Amsterdam,1331925177,1331905486
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1331925178,1319563556
Mozilla/5.0,Linux,direct,www.in.gov,Louisville,38.2085,-85.691803,America/New_York,1331925180,1328636521
Mozilla/5.0,Windows NT 6.0,hootsuite.com,www.nih.gov,Clermont,28.504999,-81.789703,America/New_York,1331925181,1331906985
Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Boxtel,51.583302,5.3167,Europe/Amsterdam,1331925181,1331921564
Mozilla/5.0,Windows NT 6.1,t.co,www.usaid.gov,Brooklyn,40.6525,-73.955399,America/New_York,1331925188,1331924336
Mozilla/4.0,Windows NT 6.1,www.usa.gov,answers.usa.gov,Monroe,32.499298,-92.0597,America/Chicago,1331925189,1326477025
Mozilla/4.0,Windows NT 6.1,bitly.com,www.doe.virginia.gov,Atlanta,33.876701,-84.334099,America/New_York,1331925191,1331921280
Mozilla/5.0,Windows NT 6.1,fanscape.com,www.ftc.gov,Los Angeles,34.041599,-118.298798,America/Los_Angeles,1331925192,1306414253
Mozilla/5.0,Windows NT 6.1,t.co,www.cbo.gov,Fairfield,38.283199,-122.008499,America/Los_Angeles,1331925196,1331908890
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925196,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.dcr.virginia.gov,Charlotte,35.3041,-80.7267,America/New_York,1331925197,1331155985
Mozilla/5.0,Windows NT 6.1,t.co,www.usaid.gov,Brooklyn,40.6525,-73.955399,America/New_York,1331925198,1331924336
Mozilla/5.0,Macintosh,www.facebook.com,www.whitehouse.gov,Tucson,32.2369,-110.955902,America/Phoenix,1331925197,1331840856
Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,London,51.500198,-0.1262,Europe/London,1331925199,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Obourg,50.466702,4,Europe/Brussels,1331925199,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fort Collins,40.561001,-105.053596,America/Denver,1331925200,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1331925200,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Vilnius,54.6833,25.3167,Europe/Vilnius,1331925204,1331922854
Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,Washington,38.9007,-77.043098,America/New_York,1331925205,1331919941
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Worcester,42.364799,-71.896896,America/New_York,1331925205,1273672411
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Worcester,42.364799,-71.896896,America/New_York,1331925205,1273672506
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Mount Laurel,39.957199,-74.916199,America/New_York,1331925205,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,democrats.senate.gov,Frankfort,41.473801,-87.8377,America/Chicago,1331925209,1331915758
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Milan,45.466702,9.2,Europe/Rome,1331925210,1331922854
Mozilla/5.0,Windows NT 6.0,t.co,www.whitehouse.gov,Troy,38.9977,-90.984703,America/Chicago,1331925210,1331840856
Mozilla/5.0,Windows NT 6.1,t.co,www.edd.ca.gov,Los Angeles,34.048801,-118.339996,America/Los_Angeles,1331925211,1299177844
Mozilla/5.0,iPhone,m.facebook.com,www.nasa.gov,Aabenraa,55.033298,9.4333,Europe/Copenhagen,1331925212,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925213,1319563556
Mozilla/4.0,Windows NT 6.1,bitly.com,www.doe.virginia.gov,Atlanta,33.876701,-84.334099,America/New_York,1331925215,1331921280
Mozilla/5.0,Windows NT 5.1,plus.url.google.com,www.nasa.gov,Tewksbury,42.6105,-71.230598,America/New_York,1331925216,1331922854
Mozilla/5.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331925219,1273672411
Mozilla/5.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1331925219,1273672506
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925218,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Lisboa,38.716702,-9.1333,Europe/Lisbon,1331925218,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Assendelft,52.466702,4.75,Europe/Amsterdam,1331925224,1331922854
Mozilla/5.0,Windows NT 6.1,direct,clinton3.nara.gov,Cleveland,41.478901,-81.647301,America/New_York,1331925224,1299152922
Mozilla/4.0,Windows NT 6.1,t.co,www.cbp.gov,Amman,31.950001,35.9333,Asia/Amman,1331925224,1323720513
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,Weesp,52.3167,5.0333,Europe/Amsterdam,1331925226,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Thomaston,41.6576,-73.096497,America/New_York,1331925227,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925229,1319563556
Mozilla/5.0,Ubuntu 14.04.6,www.facebook.com,www.nasa.gov,West Lafayette,40.4249,-86.916199,America/Indianapolis,1331925231,1331922854
Mozilla/5.0,Windows NT 6.1,favstar.fm,apod.nasa.gov,SPaulo,-23.5333,-46.616699,America/Sao_Paulo,1331925232,1331923068
Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,Las Vegas,36.110001,-115.2118,America/Los_Angeles,1331925234,1331914358
Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Lincoln,53.233299,-0.5333,Europe/London,1331925233,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925234,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925237,1319563556
Mozilla/6.0,Macintosh,direct,www.whitehouse.gov,Bellevue,47.615398,-122.210297,America/Los_Angeles,1331925237,1328808228
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,Oslo,59.916698,10.75,Europe/Oslo,1331925236,1331922854
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331925239,1301298479
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Appleton,44.338501,-88.404198,America/Chicago,1331925240,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.nasa.gov,Redmond,47.680099,-122.120598,America/Los_Angeles,1331925241,1331922854
Mozilla/5.0,Macintosh,t.co,www.ncbi.nlm.nih.gov,Toronto,43.666698,-79.416702,America/Rainy_River,1331925244,1331922170
Mozilla/4.0,Windows NT 6.1,bitly.com,www.doe.virginia.gov,Atlanta,33.876701,-84.334099,America/New_York,1331925243,1331921280
Mozilla/4.0,Windows NT 6.1,t.co,www.cbp.gov,Amman,31.950001,35.9333,Asia/Amman,1331925245,1323720513
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.ncbi.nlm.nih.gov,Holland,42.8526,-86.126297,America/New_York,1331925246,1329081644
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Ferris,32.542702,-96.617599,America/Chicago,1331925250,1331904598
Mozilla/5.0,Windows NT 6.1,www.reddit.com,www.cbo.gov,New York,40.761902,-73.976303,America/New_York,1331925252,1331664992
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Houston,29.587799,-95.224098,America/Chicago,1331925253,1331922854
Mozilla/5.0,iPad,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,42.2658,-71.610497,America/New_York,1331925254,1273672506
Mozilla/5.0,iPad,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,42.2658,-71.610497,America/New_York,1331925254,1273672411
Mozilla/5.0,Macintosh,www.facebook.com,www.choosemyplate.gov,Cary,35.782101,-78.817703,America/New_York,1331925254,1331924754
Mozilla/5.0,Windows,direct,www.nasa.gov,San Antonio,29.488899,-98.398697,America/Chicago,1331925255,1331922854
Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,42.2658,-71.610497,America/New_York,1331925259,1273672506
Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,42.2658,-71.610497,America/New_York,1331925259,1273672411
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Allentown,40.567799,-75.482803,America/New_York,1331925261,1319563556
Mozilla/5.0,Windows NT 6.0,www.virginiamemory.com,www.lva.virginia.gov,North Las Vegas,36.253601,-115.145897,America/Los_Angeles,1331925266,1331734804
Mozilla/5.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,34.010399,-84.623901,America/New_York,1331925271,1255769846
Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,New York,40.761902,-73.976303,America/New_York,1331925276,1331911584
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Hallandale,25.9863,-80.151802,America/New_York,1331925274,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Spokane,47.677898,-117.379303,America/Los_Angeles,1331925277,1331854903
Mozilla/5.0,Windows NT 6.1,www.aashtojournal.org,appropriations.house.gov,Silver Spring,39.004601,-77.036903,America/New_York,1331925279,1331236547
Mozilla/5.0,Windows NT 6.1,t.co,www.exim.gov,Gainesville,29.764099,-82.385101,America/New_York,1331925279,1329999686
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925280,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925281,1319563556
Mozilla/5.0,Windows NT 5.1,direct,www.irs.gov,Hopewell Junction,41.545799,-73.781502,America/New_York,1331925287,1328745636
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Santa Ana,33.743801,-117.865799,America/Los_Angeles,1331925288,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.mcc.gov,Clarksville,39.201801,-76.931,America/New_York,1331925290,1331924601
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Saint Louis,38.6385,-90.302597,America/Chicago,1331925291,1319563556
Mozilla/5.0,Windows NT 6.1,www.indy.gov,www.indy.gov,Warsaw,41.237202,-85.8592,America/Indianapolis,1331925292,1331567925
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925292,1319563556
Mozilla/5.0,Macintosh,www.facebook.com,www.whitehouse.gov,Glenmoore,40.100201,-75.756203,America/New_York,1331925292,1331911584
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Portage La Prairie,49.966702,-98.300003,America/Winnipeg,1331925293,1331908247
Mozilla/5.0,Windows NT 5.1,www.facebook.com,blog.usa.gov,Brownsville,25.950899,-97.325401,America/Chicago,1331925296,1331833006
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Orlando,28.4806,-81.2584,America/New_York,1331925297,1319563556
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Cracow,50.083302,19.9167,Europe/Warsaw,1331925296,1331922854
Mozilla/5.0,Windows NT 6.1,yt-gadget003.appspot.com,www.nasa.gov,Niter,-22.884399,-43.094398,America/Sao_Paulo,1331925297,1331728309
Mozilla/5.0,iPad,www.groupon.com,www.nps.gov,Huntingdon Valley,40.1287,-75.0597,America/New_York,1331925298,1330707731
Mozilla/5.0,Macintosh,www.barackobama.com,www.whitehouse.gov,Newtown Square,39.985298,-75.436699,America/New_York,1331925302,1331814239
Mozilla/5.0,Macintosh,direct,www.nsf.gov,Ithaca,42.448502,-76.4804,America/New_York,1331925304,1331925280
Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Newcastle,-32.916698,151.75,Australia/NSW,1331925305,1331908247
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Ahmadabad,23.0333,72.616699,Asia/Calcutta,1331925306,1331908247
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Honolulu,21.3139,-157.824493,Pacific/Honolulu,1331925308,1331921801
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Greenville,34.847698,-82.379097,America/New_York,1331925307,1331922854
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Belgrade,44.8186,20.4681,Europe/Belgrade,1331925310,1331922854
Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,Harrisburg,40.284302,-76.844597,America/New_York,1331925314,1331924601
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Brookline,42.3326,-71.128197,America/New_York,1331925314,1273672411
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Brookline,42.3326,-71.128197,America/New_York,1331925314,1273672506
Mozilla/5.0,Windows NT 5.1,t.co,www.wsdot.wa.gov,Winnipeg,49.883301,-97.166702,America/Winnipeg,1331925313,1253709958
Mozilla/5.0,Linux,t.co,harkin.senate.gov,Marion,42.060398,-91.5858,America/Chicago,1331925315,1331925139
Mozilla/5.0,Windows NT 6.0,direct,democrats.senate.gov,Washington,38.893299,-77.014603,America/New_York,1331925317,1331915758
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1331925315,1319563556
Mozilla/5.0,Windows,links.govdelivery.com,www.fema.gov,Alexandria,38.811501,-77.128502,America/New_York,1331925317,1329509708
Mozilla/5.0,Windows NT 6.1,t.co,www.ncbi.nlm.nih.gov,Coventry,52.416698,-1.55,Europe/London,1331925317,1331838932
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Newport,39.074699,-84.479202,America/New_York,1331925319,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fort Lauderdale,26.085199,-80.1754,America/New_York,1331925322,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Clearwater,27.9617,-82.736801,America/New_York,1331925324,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Chicago,41.946301,-87.812698,America/Chicago,1331925325,1319563556
Mozilla/5.0,iPhone,twitter.com,www.fairfaxcounty.gov,Los Angeles,34.041599,-118.298798,America/Los_Angeles,1331925325,1331902536
Mozilla/5.0,Windows NT 6.1,www.barackobama.com,www.whitehouse.gov,Franklin,39.5327,-84.2901,America/New_York,1331925328,1331814239
Mozilla/5.0,Windows NT 5.1,es.wikipedia.org,factfinder.census.gov,New York,40.795799,-73.977501,America/New_York,1331925327,1324701070
Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,Westminster,33.747398,-117.993896,America/Los_Angeles,1331925327,1331848364
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nkdep.nih.gov,Washington,38.909698,-77.023102,America/New_York,1331925329,1330548272
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331925330,1301298479
Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Bangalore,12.9833,77.583298,Asia/Calcutta,1331925331,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,blog.usa.gov,Fresno,36.769501,-119.795097,America/Los_Angeles,1331925331,1331833006
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Johannesburg,-26.200001,28.0833,Africa/Johannesburg,1331925332,1331922854
Mozilla/5.0,iPad,direct,www.nysdot.gov,Bell,33.976101,-118.153503,America/Los_Angeles,1331925335,1319563556
Mozilla/5.0,Windows NT 5.1,news.tn.gov,tn.gov,Harrogate,36.553001,-83.547699,America/Chicago,1331925335,1326124065
Mozilla/4.0,Windows NT 6.1,direct,www.mcc.gov,Washington,38.8932,-77.049004,America/New_York,1331925334,1331924601
Mozilla/5.0,Windows,www.citizencorps.gov,www.citizencorps.gov,Alexandria,38.811501,-77.128502,America/New_York,1331925337,1305883972
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Thomaston,41.6576,-73.096497,America/New_York,1331925343,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Denver,39.743698,-104.979301,America/Denver,1331925347,1319563556
Mozilla/5.0,Windows,www.latimes.com,ag.ca.gov,San Pablo,37.9809,-122.333199,America/Los_Angeles,1331925349,1331842597
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Potomac,39.027401,-77.236504,America/New_York,1331925348,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925349,1319563556
